sample,solar_capex,wind_capex,battery_capex,diesel_opex,total_cost,solar_mw,solar_mwh,wind_mw,wind_mwh,diesel_mw,diesel_mwh,battery_mw,battery_discharge_mwh
140,666734.8021189546,831425.6641687283,649374.551551895,260.89234110680957,34354.62352184879,0.3757452763537612,359.4883023362774,0.04955834524197053,44.79331991580494,0.01459976152420387,11.428029557043594,0.1329021963923273,131.53036503357595
141,653215.5724164026,1023752.776390896,378430.8557683733,244.08065890053797,30320.869907073196,0.39067205275481,371.04190492626293,0.03751976278981443,34.41812700454591,0.013796569452994985,10.92026321597266,0.13907096209663358,137.73811490264444
142,514790.324751744,985694.0481109804,881926.4225372217,247.1002174833495,33936.18527140465,0.4100752443327036,375.452068480127,0.03537579971709233,32.16894529355394,0.013078223052690442,8.981116589606629,0.13492012395721134,139.79151267594392
143,569126.1858647262,1060569.9919796465,817120.3328169014,283.6281960763854,35045.7425648649,0.4118931388343027,375.9549465955255,0.03510312121057436,31.89637461188204,0.012981587146923731,8.778878540220798,0.13502630361070614,140.05133441304707
144,756100.4753751596,854268.6831967292,768991.9313572163,254.9607232391534,38475.4882477535,0.35445056848473794,348.9346524451542,0.058388634986005994,52.45728792494884,0.01554716267543257,13.732597392850536,0.13164573510005714,126.11430937541658
145,869689.3635132143,812582.8598753243,823089.0396478744,266.70931277755466,42033.89483100165,0.3357879815611987,338.35461267434704,0.06803918381170462,60.35233543943097,0.01632011093741349,15.826006508405744,0.13053501762917685,120.63837312367522
146,712394.123450357,1202346.1576734446,584750.2526967411,201.44739512472566,34868.77609234909,0.37309225462094786,368.51189612504743,0.03258738832405917,30.323285777399796,0.01532578279411715,17.310263807175136,0.13277015861454078,135.56425216381155
147,621398.0982215214,1172499.774517792,554698.2557454032,202.55920979971384,31928.248614932018,0.3885844887885686,374.22499055959423,0.029399354739013613,27.193702161234654,0.014842202437112605,15.060083974000236,0.13336532014702196,138.64970051405925
148,707927.4086731821,1269733.1751823754,692661.135727314,250.0732922345129,37288.028263462074,0.3906723876236346,373.69011860867016,0.031327145061349614,28.90618519685175,0.014498464932819258,13.867180215634116,0.1336415849900335,138.5081452526237
149,627496.2933222969,1072520.1198367747,483069.5135324835,256.5829782605995,31440.096523078937,0.4059316341877689,374.2755256413682,0.0359973404602838,32.77345950628312,0.013298571582230067,9.485198574084993,0.13467802150166,139.16257068619979
150,859364.0718079892,1115838.4526005657,773737.4086896174,286.37189455942394,42590.35688049425,0.3618207931849198,356.08352929272246,0.04926132155034197,45.08653355335994,0.015422114733380591,14.343185175467678,0.13209023901235742,129.7123709998607
151,690915.5168787423,1295456.0983279967,732406.41783577,234.87860737686785,37260.27756292181,0.3909125797815027,374.4526437971904,0.03000170427859279,27.72538162929264,0.014641746370092123,14.322367534736792,0.13354469398015711,138.84978954398332
152,618670.1593292197,1288382.7062657923,571594.2643103132,202.4898467913857,32322.996533188783,0.4024156010515401,380.558064901463,0.02348777092002101,21.737973350032213,0.014778718733025583,14.541290862371731,0.1336357092847737,141.9686088031018
153,747897.0445429545,1166504.4753761375,557754.988001607,239.21988528911973,35930.17569727031,0.3733250308730318,364.8536548617906,0.0393378973609558,36.3213282291116,0.015084765210590914,14.7982790886638,0.13277490838177564,133.9704507702129
154,530452.2657631917,839938.267920539,438456.70303424576,293.1850939621985,27634.327283695555,0.41152414990589203,371.2211055377927,0.042032534365388646,37.83956195699669,0.012769547313231511,7.3094947321534445,0.1349958139839799,137.64432043952183
155,728889.5004603115,1279063.1595263882,838394.8288051473,206.70683663445357,39372.03677565059,0.3705824101085999,367.8364787988355,0.032507109777445635,30.2745500026521,0.01547464170965402,17.98736892049919,0.13262410944813538,135.1287566885188
156,875708.025813512,883110.6490604358,819663.6817173332,215.0560213462993,41537.09317492412,0.3168075324978536,332.1483513056079,0.0677373341567997,60.98308104078825,0.017546536994115784,21.030187899136912,0.12931915631039623,117.20114965908095
157,762198.027796481,848928.0388986109,748012.5356452641,252.62261534153805,38262.22383842323,0.352614672328394,348.0088394957185,0.0591522002845952,53.108284053927356,0.015628878736129,13.955960213789961,0.13153729425391023,125.63803004654724
158,524116.99219720834,1154637.4503631452,884269.659501266,242.13634509079696,34560.63296279467,0.41465830712942187,381.06885270583126,0.02740829587939544,25.144457757983325,0.013642285436969654,10.684655936043093,0.1346349242072515,142.52989239906742
159,640068.1253937392,1366582.4547142768,772353.4733440406,260.1778787657596,36864.581022499115,0.41330841045385247,383.07668850711985,0.023371520609799943,21.540407502866522,0.0141946454559813,12.378611335403916,0.1342238513226757,143.43462268976657
160,863933.5796685268,1393313.4107822685,356408.3331021373,240.81276262748284,36528.7898371089,0.3726945854807047,371.031401011644,0.031439850511698265,29.407347406277484,0.014651491897131861,15.927826443909652,0.14421106871477307,137.61111431630889
161,533473.4386299573,1234509.9336990383,754224.7211364874,217.94347322478635,32718.205178324846,0.4160031705672038,384.24172530699593,0.02221287758648697,20.481360634241238,0.014184405864935083,12.340602261567588,0.13427464341953785,144.06388139557708
