timestamp,solar_mw,wind_mw,diesel_mw,battery_discharge_mw,battery_charge_mw,battery_soc_mwh,load_mw
2019-04-27 18:00:00,-0.0,0.0012299181818278874,-0.0,0.05763414181817211,-0.0,0.45529996009156026,0.05886406
2019-04-27 19:00:00,-0.0,0.0009125199413561745,-0.0,0.07334761005864383,-0.0,0.3780919495035141,0.07426013000000001
2019-04-27 20:00:00,-0.0,0.0005951217008844617,-0.0,0.04782049829911554,-0.0,0.3277545828728662,0.04841562
2019-04-27 21:00:00,-0.0,0.000357073020530677,-0.0,0.03373926697946933,-0.0,0.2922395649997406,0.03409634
2019-04-27 22:00:00,-0.0,0.0003173982404717129,-0.0,0.028120821759528288,-0.0,0.2626386999897108,0.02843822
2019-04-27 23:00:00,-0.0,0.0003173982404717129,-0.0,0.013428921759528286,-0.0,0.24850299287441788,0.01374632
2019-04-28 00:00:00,-0.0,0.0003967478005896411,-0.0,0.00938600619941036,-0.0,0.23862298634872275,0.009782754000000001
2019-04-28 01:00:00,-0.0,0.00047609736070756937,-0.0,0.01178168263929243,-0.0,0.22622121514946755,0.01225778
2019-04-28 02:00:00,-0.0,0.0006744712610023899,-0.0,0.004852256738997611,-0.0,0.2211135764768385,0.005526728000000001
2019-04-28 03:00:00,-0.0,0.0008728451612972104,-0.0,0.00749196183870279,-0.0,0.21322730085715133,0.008364807
2019-04-28 04:00:00,-0.0,0.0008331703812382464,-0.0,0.024732699618761754,-0.0,0.18719288020582317,0.02556587
2019-04-28 05:00:00,-0.0,0.000714146041061354,-0.0,0.026438553958938644,-0.0,0.15936282340694038,0.0271527
2019-04-28 06:00:00,-0.0,0.0006744712610023899,-0.0,0.02341078873899761,-0.0,0.13471988789220607,0.02408526
2019-04-28 07:00:00,0.01831586908369245,0.0005157721407665335,-0.0,0.01900370877554101,-0.0,0.11471598391795239,0.03783535
2019-04-28 08:00:00,0.04769757573878242,0.0004364225806486052,-0.0,0.0025349016805689753,-0.0,0.11204766635945873,0.0506689
2019-04-28 09:00:00,0.07784244360569291,0.000357073020530677,-0.0,0.0,0.02716804662622358,0.13785731065437112,0.05103147
2019-04-28 10:00:00,0.1034083442016803,0.0002777234604127488,-0.0,0.0,0.07100217766209305,0.2053093794333595,0.03268389
2019-04-28 11:00:00,0.1259215999503856,0.00015869912023585645,-0.0,0.0,0.05851974907062145,0.26090314105044987,0.06756055000000001
2019-04-28 12:00:00,0.13660585691587285,7.934956011792822e-05,-0.0,0.0,0.03655430647599078,0.2956297322026411,0.1001309
2019-04-28 13:00:00,0.13240847025086,3.967478005896411e-05,-0.0,0.0,0.09751411503091897,0.3882681414820141,0.03493403
2019-04-28 14:00:00,0.11485576237898808,7.934956011792822e-05,-0.0,0.0,0.07443504193910601,0.4589814313241648,0.04050007
2019-04-28 15:00:00,0.09005302299482121,0.00019837390029482055,-0.0,0.0,0.058291806895116025,0.514358647874525,0.03195959
2019-04-28 16:00:00,0.04922389816242346,0.000357073020530677,-0.0,0.0,0.019644411182954135,0.5330208384983315,0.02993656
2019-04-28 17:00:00,0.017552707871871933,0.0003967478005896411,0.012707214327538425,0.0,-0.0,0.5330208384983315,0.03065667
2019-04-28 18:00:00,-0.0,0.0002777234604127488,0.014592673073353388,0.05231189346623386,-0.0,0.47795568748124323,0.06718228999999999
2019-04-28 19:00:00,-0.0,0.00011902434017689234,0.014592673073353388,0.024758962586469722,-0.0,0.4518936216007488,0.03947066
2019-04-28 20:00:00,-0.0,3.967478005896411e-05,0.014592673073353388,0.010120602146587646,-0.0,0.4412403561832881,0.02475295
2019-04-28 21:00:00,-0.0,-0.0,0.014592673073353388,0.007522796926646614,-0.0,0.4333216225762917,0.02211547
2019-04-28 22:00:00,-0.0,-0.0,-0.0,0.01794305,-0.0,0.4144342015236601,0.01794305
2019-04-28 23:00:00,-0.0,-0.0,-0.0,0.006144046,-0.0,0.40796678468155484,0.006144046
2019-04-29 00:00:00,-0.0,3.967478005896411e-05,0.007089847219941036,0.0,-0.0,0.40796678468155484,0.007129522
2019-04-29 01:00:00,-0.0,7.934956011792822e-05,0.007659132439882073,0.0,-0.0,0.40796678468155484,0.007738482000000001
2019-04-29 02:00:00,-0.0,7.934956011792822e-05,0.01019183043988207,0.0,-0.0,0.40796678468155484,0.01027118
2019-04-29 03:00:00,-0.0,3.967478005896411e-05,0.009654776219941038,0.0,-0.0,0.40796678468155484,0.009694451000000001
2019-04-29 04:00:00,-0.0,-0.0,0.014592673073353388,0.00643731692664661,-0.0,0.4011906616008742,0.02102999
2019-04-29 05:00:00,-0.0,-0.0,0.014592673073353388,0.03016088692664661,-0.0,0.3694423595728251,0.04475356
2019-04-29 06:00:00,-0.0,-0.0,0.01138636734523827,0.03262594265476173,-0.0,0.335099262041497,0.04401231
2019-04-29 07:00:00,0.016789546660051412,-0.0,0.014592673073353388,0.015992810266595214,-0.0,0.3182647249187652,0.04737503000000001
2019-04-29 08:00:00,0.046552833921051646,-0.0,-0.0,0.0,0.004708873921051647,0.32273815514376425,0.04184396
2019-04-29 09:00:00,0.08242141087661603,-0.0,-0.0,0.0,0.020031900876616028,0.3417684609765495,0.06238951
